"","bln.err2","opt.rer.unregularized.err2","opt.rer.ue.zr.full.err2","opt.rer.eq.zr.half.err2","opt.rer.ue.zr.half.err2","opt.rer.eq.eq.half.err2","opt.rer.ue.eq.half.err2","opt.rer.ue.mn.half.err2","opt.rer.ue.mn.full.err2","opt.rer.ue.mn.js1.err2","opt.rer.mix1.err2","opt.cov.unregularized.err2","opt.cov.ue.zr.full.err2","opt.cov.eq.zr.half.err2","opt.cov.ue.zr.half.err2","opt.cov.eq.eq.half.err2","opt.cov.ue.eq.half.err2","opt.cov.ue.mn.half.err2","opt.cov.ue.mn.full.err2","opt.cov.ue.mn.js1.err2","opt.cov.mix1.err2","fpc.add.unregularized.err2","fpc.add.ue.zr.full.err2","fpc.add.eq.zr.half.err2","fpc.add.ue.zr.half.err2","fpc.add.eq.eq.half.err2","fpc.add.ue.eq.half.err2","fpc.add.ue.mn.half.err2","fpc.add.ue.mn.full.err2","fpc.add.ue.mn.js1.err2","fpc.add.mix1.err2","fpc.max.unregularized.err2","fpc.max.ue.zr.full.err2","fpc.max.eq.zr.half.err2","fpc.max.ue.zr.half.err2","fpc.max.eq.eq.half.err2","fpc.max.ue.eq.half.err2","fpc.max.ue.mn.half.err2","fpc.max.ue.mn.full.err2","fpc.max.ue.mn.js1.err2","fpc.max.mix1.err2","mle.cov.unregularized.err2","mle.cov.ue.zr.full.err2","mle.cov.eq.zr.half.err2","mle.cov.ue.zr.half.err2","mle.cov.eq.eq.half.err2","mle.cov.ue.eq.half.err2","mle.cov.ue.mn.half.err2","mle.cov.ue.mn.full.err2","mle.cov.ue.mn.js1.err2","mle.cov.mix1.err2","corpcor.unregularized.err2","corpcor.ue.zr.full.err2","corpcor.eq.zr.half.err2","corpcor.ue.zr.half.err2","corpcor.eq.eq.half.err2","corpcor.ue.eq.half.err2","corpcor.ue.mn.half.err2","corpcor.ue.mn.full.err2","corpcor.ue.mn.js1.err2","corpcor.mix1.err2"
"1",1,1.11477390314542,1.05927803729472,1.06707200491633,1.09087044954328,1.05918842944995,1.05918842944995,1.08378685538174,1.04770082799115,1.08411895590151,1.08787846178626,0.999696395516186,0.999696395516186,0.999696395516186,0.999696395516186,0.999696395516186,0.999696395516186,0.999696395516186,0.999696395516186,0.999696395516186,0.999778175790086,1.00436205723106,1.00268328091169,1.00314234552112,1.00383950595238,1.00284612218935,1.00284612218935,1.0035038618928,1.00199747579588,1.0031265976554,1.00286107944286,1.00912144152188,1.0051040304082,1.00610148119088,1.00760863426331,1.00549808199357,1.00549808199357,1.00690587487411,1.00385318047766,1.00652759522827,1.0057830555027,1.00539074375547,1.00449201792105,1.00462766463206,1.00554644020275,1.0042499742826,1.0042499742826,1.00547356126648,1.00385223748847,1.00549016920238,1.00438171377851,1.00056294563951,1.00011107371576,1.00020526634117,1.00036492641968,1.00014839519524,1.00014839519524,1.00029484573551,1.00000701960033,1.00036386310821,1.00036810343109
"2",1,1.09502853268181,1.04561083346504,1.05398170253502,1.07282549958918,1.04761125212144,1.04761125212144,1.06688037208742,1.03626810020638,1.06969013617836,1.06747723354348,0.999330147461895,0.999330147461895,0.999330147461895,0.999330147461895,0.999330147461895,0.999330147461895,0.999330147461895,0.999330147461895,0.999330147461895,0.999452525326187,1.00498946166968,1.00302274489252,1.00350298714874,1.00442793550339,1.00313043616129,1.00313043616129,1.00402982051104,1.00219376837895,1.0029029697488,1.00456856760537,1.00742833773618,1.00433004012738,1.00508186152348,1.00640898637249,1.00455073208002,1.00455073208002,1.00581221232396,1.00320183266253,1.00445518112524,1.00689034196727,1.00652416234986,1.00350335562562,1.00436093137976,1.00530818695719,1.00393329543292,1.00393329543292,1.00498399028726,1.00279266137482,1.00611293399254,1.00464821945278,1.00110773819528,1.00019167000042,1.0003769088692,1.00071038090467,1.00025928907812,1.00025928907812,1.00056830128747,0.999976996896535,1.00062832438383,1.00061839094874
"3",1,1.08933182804009,1.0446617845627,1.0521221795102,1.06981883430009,1.04609244717306,1.04609244717306,1.06384395827009,1.03514681080394,1.06639549063714,1.06795464024956,0.999844212587993,0.999844212587993,0.999844212587993,0.999844212587993,0.999844212587993,0.999844212587993,0.999844212587993,0.999844212587993,0.999844212587993,0.999891709657009,1.02019097965175,1.01072488409063,1.0127011009782,1.01636283025965,1.01135400231978,1.01135400231978,1.0147673714712,1.00813950915066,1.01398778132422,1.01511731798286,1.02201256181669,1.01166547339925,1.01385712527695,1.01781785891939,1.01239347218714,1.01239347218714,1.01611600919049,1.00889271942752,1.01567710892229,1.01685003026145,1.01711947585574,1.0094596681251,1.01091876384659,1.01402731752993,1.00977861134741,1.00977861134741,1.01292157714085,1.00749128760429,1.01324593998677,1.01424586032992,1.0005994674553,1.00025417583596,1.00033023113545,1.00046322211816,1.00028117038805,1.00028117038805,1.00042675161225,1.00017320947056,1.0004217151679,1.00041250993832
"4",1,1.07897172122072,1.03918948748089,1.04579338900782,1.06149591023945,1.0404645833372,1.0404645833372,1.05626712172902,1.03102128177869,1.05731039925625,1.06065407353381,0.999994817714963,0.999994817714963,0.999994817714963,0.999994817714963,0.999994817714963,0.999994817714963,0.999994817714963,0.999994817714963,0.999994817714963,1.00000700684909,1.0211350300673,1.01085776784822,1.01309129820899,1.01683482578845,1.01170416895358,1.01170416895358,1.01518902066954,1.00830391058868,1.01523029705552,1.01395420755812,1.02260179872126,1.01152377997322,1.01393022748166,1.01793122221448,1.01244820763984,1.01244820763984,1.01619402817075,1.0088383601457,1.01643512271829,1.01566013535132,1.0106947221353,1.00582175515465,1.00685668150714,1.00864496795359,1.00616887847419,1.00616887847419,1.0080380656474,1.00475034765269,1.00858402479335,1.00712755954676,0.999600659159556,0.999931386488155,0.999872595209066,0.999783529290292,0.999899392260483,0.999899392260483,0.99985805181029,0.999989754140231,0.99987650267436,0.999658197339497
"5",1,1.06740065577083,1.03295285698008,1.03903040665018,1.05234486408187,1.03446159359006,1.03446159359006,1.04780261168932,1.0257868951518,1.04810943795562,1.04772784039322,0.999178251462836,0.999178251462836,0.999178251462836,0.999178251462836,0.999178251462836,0.999178251462836,0.999178251462836,0.999178251462836,0.999178251462836,0.999338555499956,1.02278995596112,1.01171100920213,1.01422760126062,1.01823387942868,1.01268878524276,1.01268878524276,1.01645764261162,1.00886082457474,1.01712471570612,1.01536187403078,1.02387195858989,1.01215835525671,1.01481894772844,1.01900748132361,1.0132127242497,1.0132127242497,1.01717675592269,1.00922618003651,1.01807329361096,1.01618088710393,1.01053349815683,1.00617987913952,1.00703713620397,1.00901370270294,1.00628640125656,1.00628640125656,1.00838020817823,1.00485299426625,1.00789063686412,1.00700260682499,0.997231183227727,0.998505853568487,0.998268879992874,0.997867593781169,0.99839929491039,0.99839929491039,0.998092537781667,0.998746128854549,0.997880665736227,0.99815305889539
"6",1,1.0535809186707,1.02584233707573,1.03093645124195,1.04120663137258,1.02739294981952,1.02739294981952,1.03765278785898,1.02032274381707,1.03986509861104,1.0373978659235,1.00001976503359,1.00001976503359,1.00001976503359,1.00001976503359,1.00001976503359,1.00001976503359,1.00001976503359,1.00001976503359,1.00001976503359,1.00000519131673,1.02411923941528,1.01220744708985,1.01468624144567,1.01902942790026,1.01309858960696,1.01309858960696,1.0171472698955,1.00932433780933,1.01746416274436,1.01780442277158,1.02411923941528,1.01220744708985,1.01468624144567,1.01902942790026,1.01309858960696,1.01309858960696,1.0171472698955,1.00932433780933,1.01746416274436,1.01780442277158,1.00945202609243,1.0052428120115,1.00608621726177,1.00777662580285,1.00548059133988,1.00548059133988,1.00737509572935,1.00432450004735,1.00781077756952,1.00794273318776,0.997158767103924,0.998860703513501,0.998548104652007,0.997962161439391,0.99874023917532,0.99874023917532,0.998210499482617,0.999184229066562,0.998313405608512,0.998886728316633
"7",1,1.04043085975172,1.02027342470896,1.02407445325303,1.03167856283521,1.02144112268849,1.02144112268849,1.02915463986224,1.01615897136887,1.03062899140511,1.02972541282274,1.00052868816995,1.00052868816995,1.00052868816995,1.00052868816995,1.00052868816995,1.00052868816995,1.00052868816995,1.00052868816995,1.00052868816995,1.0004310245277,1.01967742530375,1.01056232243814,1.01262190153071,1.01588540988886,1.01138226083107,1.01138226083107,1.01455097180069,1.00832944291811,1.01580509445581,1.01273690825224,1.01967742530375,1.01056232243814,1.01262190153071,1.01588540988886,1.01138226083107,1.01138226083107,1.01455097180069,1.00832944291811,1.01580509445581,1.01273690825224,1.00883051635892,1.00534254932472,1.00612802712921,1.00751166155612,1.00559629931923,1.00559629931923,1.00712842984232,1.004463018363,1.00771327307024,1.00557325521376,0.9955431154184,0.998475103074258,0.99795357836295,0.996919927744521,0.99829283486753,0.99829283486753,0.997419674798018,0.999092499319919,0.99751973213464,0.997207153006893
"8",1,1.02843783558235,1.01428127183737,1.01697150763981,1.02246690621274,1.01505253683696,1.01505253683696,1.02047615465081,1.01106313583069,1.02170545936078,1.02162333834133,0.999587065977853,0.999587065977853,0.999587065977853,0.999587065977853,0.999587065977853,0.999587065977853,0.999587065977853,0.999587065977853,0.999587065977853,0.999716843259996,1.01307566768675,1.00687247510124,1.00827282581507,1.01058445138868,1.00739420973924,1.00739420973924,1.00956339017663,1.00517888563417,1.00970266157991,1.00958447346987,1.01307566768675,1.00687247510124,1.00827282581507,1.01058445138868,1.00739420973924,1.00739420973924,1.00956339017663,1.00517888563417,1.00970266157991,1.00958447346987,1.00319534597416,1.00207781848122,1.00238699814593,1.00293333728743,1.00216101177581,1.00216101177581,1.00277897617659,1.00166066664085,1.00344381397372,1.00365714415851,0.994171814129986,0.997456001176982,0.996878690362147,0.995737266994405,0.997243742027743,0.997243742027743,0.996180644566629,0.998021275166653,0.996120795227083,0.997143524218814
"9",1,1.03433557847433,1.01760645183908,1.02070382561174,1.02703622883556,1.01846518822277,1.01846518822277,1.0246674945344,1.01399019451262,1.02544197098189,1.02798785422909,1.0007011217692,1.0007011217692,1.0007011217692,1.0007011217692,1.0007011217692,1.0007011217692,1.0007011217692,1.0007011217692,1.0007011217692,1.00059676995306,1.02475057075046,1.01261165591997,1.0152059718297,1.01946819479075,1.01362779553112,1.01362779553112,1.01757164917297,1.0097835394839,1.01855572882102,1.01854393375875,1.02475057075046,1.01261165591997,1.0152059718297,1.01946819479075,1.01362779553112,1.01362779553112,1.01757164917297,1.0097835394839,1.01855572882102,1.01854393375875,1.00924228883673,1.00551551856742,1.00630797504701,1.00772000244223,1.00575763259572,1.00575763259572,1.007306309075,1.00468867705856,1.0074385996272,1.00792451724352,0.988922941000381,0.995575656759277,0.994333439242228,0.991974738866764,0.995120126492802,0.995120126492802,0.992903566763356,0.996875028511152,0.992570077546155,0.993852070844793
"10",1,1.05140582793281,1.02404014713481,1.02952838172099,1.03876681526327,1.0261108918354,1.0261108918354,1.03463232064497,1.01838502514989,1.03578660871603,1.04709171820263,0.999717170923886,0.999717170923886,0.999717170923886,0.999717170923886,0.999717170923886,0.999717170923886,0.999717170923886,0.999717170923886,0.999717170923886,0.999764432600938,1.04455107525994,1.02033486223063,1.02541449505601,1.03340733464939,1.02246156067968,1.02246156067968,1.02933933078368,1.01503910659856,1.03090541198355,1.03410922665387,1.04455107525994,1.02033486223063,1.02541449505601,1.03340733464939,1.02246156067968,1.02246156067968,1.02933933078368,1.01503910659856,1.03090541198355,1.03410922665387,1.0275862856334,1.013222647151,1.01611748358779,1.02122403287751,1.01428655288203,1.01428655288203,1.019112528507,1.01008354146726,1.01990984601457,1.01926078711999,0.981789690526681,0.991657693184457,0.989748619680648,0.986242202685421,0.990935235969377,0.990935235969377,0.987495602680557,0.993568779160559,0.986574707524063,0.990323292763746
"11",1,1.02730290070756,1.01352160226281,1.01620419035012,1.02130088279654,1.01440560873385,1.01440560873385,1.01943506599212,1.0105484821287,1.02005056253868,1.01727690429002,1.00007539952147,1.00007539952147,1.00007539952147,1.00007539952147,1.00007539952147,1.00007539952147,1.00007539952147,1.00007539952147,1.00007539952147,1.00008029642491,1.01484037797839,1.00740530701697,1.00894601116694,1.01164332992127,1.00797189411054,1.00797189411054,1.01043797144739,1.00560861279823,1.0107946495896,1.01085739820044,1.01484037797839,1.00740530701697,1.00894601116694,1.01164332992127,1.00797189411054,1.00797189411054,1.01043797144739,1.00560861279823,1.0107946495896,1.01085739820044,1.01441209886474,1.00739451186846,1.00882304851915,1.01141684570602,1.00788315681107,1.00788315681107,1.01041565947176,1.00577895668474,1.01071248037664,1.01004790393257,0.994190794016456,0.997597695937449,0.996967959900582,0.995778456228494,0.997360547719313,0.997360547719313,0.99624216055551,0.998231462249857,0.995779017167553,0.997043535863946
"12",1,1.01143198041358,1.00567703887293,1.00707417085779,1.00882366045967,1.00637302061571,1.00637302061571,1.00812679149736,1.00454659437257,1.00903449258206,1.004094398273,1.00022733388501,1.00022733388501,1.00022733388501,1.00022733388501,1.00022733388501,1.00022733388501,1.00022733388501,1.00022733388501,1.00022733388501,1.00016326432656,1.01047656779285,1.00524698201958,1.00636943184135,1.00818543676109,1.00570236107379,1.00570236107379,1.00741313031341,1.00407004087526,1.00819014186666,1.00568493563846,1.01047656779285,1.00524698201958,1.00636943184135,1.00818543676109,1.00570236107379,1.00570236107379,1.00741313031341,1.00407004087526,1.00819014186666,1.00568493563846,1.00305249522869,1.00198234747459,1.00237663535803,1.00263652230497,1.00221969516817,1.00221969516817,1.00261228282734,1.00175293507218,1.00348132838788,0.999521381230467,0.990985825750307,0.996027499716159,0.995067805730507,0.993242429183698,0.99568158471055,0.99568158471055,0.993875479253837,0.99701206112525,0.993702730290636,0.994942582875519
"13",1,1.02649111416699,1.01526670022665,1.0167900975471,1.02182557484261,1.01502757972224,1.01502757972224,1.02034038315438,1.01250038446362,1.02035697460637,1.02301851062804,1.00036072144889,1.00036072144889,1.00036072144889,1.00036072144889,1.00036072144889,1.00036072144889,1.00036072144889,1.00036072144889,1.00036072144889,1.00034530027189,1.0242865030555,1.01296502567278,1.01488860037766,1.01941494959175,1.01327447404012,1.01327447404012,1.01751737306824,1.01005088637135,1.01694940465706,1.02086211872783,1.0242865030555,1.01296502567278,1.01488860037766,1.01941494959175,1.01327447404012,1.01327447404012,1.01751737306824,1.01005088637135,1.01694940465706,1.02086211872783,1.02389781794713,1.01381809107896,1.01523944151537,1.01965371364343,1.01364660851678,1.01364660851678,1.01811838663805,1.01119257032309,1.01767722381405,1.02208090621756,0.991738537328597,0.996500072818247,0.995569378434266,0.993891331037408,0.996137858341796,0.996137858341796,0.994454584557873,0.997392580620225,0.993665948974038,0.995979070254075
"14",1,1.01111272794961,1.00606910471846,1.00721383865668,1.00907984790605,1.0065095187901,1.0065095187901,1.00834684061019,1.00479917889366,1.00870036940834,1.00445759246332,0.999969229778561,0.999969229778561,0.999969229778561,0.999969229778561,0.999969229778561,0.999969229778561,0.999969229778561,0.999969229778561,0.999969229778561,0.999943949979008,1.01527221876001,1.00738373655607,1.00901778736533,1.01183785403389,1.00801632459953,1.00801632459953,1.01068224717233,1.00561321178319,1.01112121758273,1.00808671558976,1.01527221876001,1.00738373655607,1.00901778736533,1.01183785403389,1.00801632459953,1.00801632459953,1.01068224717233,1.00561321178319,1.01112121758273,1.00808671558976,1.01305770826334,1.0069958373365,1.00832278702393,1.01059129882091,1.00748188160278,1.00748188160278,1.00968074735275,1.00546686343752,1.00995524554793,1.0062263587845,0.991572464440206,0.996204306336839,0.99527722076813,0.993676299697992,0.995830314370525,0.995830314370525,0.994368824542428,0.997178617577607,0.9937471340076,0.995033069903933
"15",1,1.01574183171351,1.00944306245189,1.01030729720377,1.01371327497139,1.00916491665232,1.00916491665232,1.01291104189654,1.00749423582604,1.01244897836495,1.01660897116833,0.999034068539782,0.999034068539782,0.999034068539782,0.999034068539782,0.999034068539782,0.999034068539782,0.999034068539782,0.999034068539782,0.999034068539782,0.999251077333259,1.01463997788234,1.00710538894406,1.00850012912701,1.01153074886792,1.00745359526349,1.00745359526349,1.01040263768807,1.00523146316764,1.00996523544246,1.01222903648868,1.01463997788234,1.00710538894406,1.00850012912701,1.01153074886792,1.00745359526349,1.00745359526349,1.01040263768807,1.00523146316764,1.00996523544246,1.01222903648868,1.01252973495801,1.00757389156671,1.00830583418432,1.01097926872976,1.0073824797876,1.0073824797876,1.0101010950276,1.00580899342951,1.00952819334499,1.01379782167964,0.991575695700711,0.995646730762114,0.994838788343809,0.993403091334598,0.995330345640971,0.995330345640971,0.993901749868892,0.99644193726389,0.993543210039691,0.995373077224205
"16",1,1.01567314675617,1.01015223751663,1.01112769963413,1.01374948673528,1.01015487990052,1.01015487990052,1.01296841967088,1.00841197244321,1.01157935955883,1.01196560959948,1.00125528736829,1.00125528736829,1.00125528736829,1.00125528736829,1.00125528736829,1.00125528736829,1.00125528736829,1.00125528736829,1.00125528736829,1.00101269899207,1.01343310362248,1.00764397645848,1.00877090489622,1.01102783530212,1.00795676446152,1.00795676446152,1.01009931543483,1.00613355797555,1.00933896094114,1.00970449705238,1.01343310362248,1.00764397645848,1.00877090489622,1.01102783530212,1.00795676446152,1.00795676446152,1.01009931543483,1.00613355797555,1.00933896094114,1.00970449705238,1.01303420147074,1.00882512276361,1.00954838016673,1.0116589809958,1.00875143361103,1.00875143361103,1.01104490803992,1.00736063919094,1.00965332318779,1.00941264963419,0.998687261138873,1.00014804726349,0.999849658790325,0.999361561361744,1.00001721020416,1.00001721020416,0.999547092708163,1.00042221472486,0.999960295993814,0.999890815897073
"17",1,1.02748041561623,1.01437940351355,1.01687069693626,1.0219067094187,1.01496842013255,1.01496842013255,1.01945315814483,1.01074281441587,1.01931640349939,1.02586643841688,0.999119955219337,0.999119955219337,0.999119955219337,0.999119955219337,0.999119955219337,0.999119955219337,0.999119955219337,0.999119955219337,0.999119955219337,0.999259829523796,1.01738652518663,1.00847514753456,1.01019972954297,1.013574536901,1.00897540750133,1.00897540750133,1.0118820266342,1.00605865795223,1.01154975843344,1.01588632688687,1.01738652518663,1.00847514753456,1.01019972954297,1.013574536901,1.00897540750133,1.00897540750133,1.0118820266342,1.00605865795223,1.01154975843344,1.01588632688687,1.02202322908915,1.01200740628704,1.01384504107298,1.01792830251923,1.01230025299367,1.01230025299367,1.01597149840169,1.0089990999091,1.01561370039729,1.02229706047911,0.997255026688797,0.998284872917043,0.998074323767996,0.997724932467317,0.998197063974242,0.998197063974242,0.997885379681841,0.998507652767573,0.998908449403079,0.998313310261848
"18",1,1.01572332855219,1.00980325951057,1.01115502956872,1.01351699909808,1.01011929011065,1.01011929011065,1.01208789408209,1.00752501446745,1.01208072472579,1.01167590616432,0.999722181182453,0.999722181182453,0.999722181182453,0.999722181182453,0.999722181182453,0.999722181182453,0.999722181182453,0.999722181182453,0.999722181182453,0.999826687440769,1.01172471958818,1.0064761940575,1.00754050141334,1.00961719093555,1.00675093413865,1.00675093413865,1.00855679670369,1.00484397537864,1.00846080971392,1.00864323201368,1.01172471958818,1.0064761940575,1.00754050141334,1.00961719093555,1.00675093413865,1.00675093413865,1.00855679670369,1.00484397537864,1.00846080971392,1.00864323201368,1.01106569111241,1.0077097117544,1.00851733392236,1.01005985020862,1.00778485384886,1.00778485384886,1.00901201637473,1.00595088362813,1.00857713986495,1.00908660197551,1.0005061488994,1.00020287428246,1.00024437198132,1.00040584152014,1.0001898433643,1.0001898433643,1.00037649532235,1.00011425842237,1.00091527172928,1.00056313308974
"19",1,1.02619266429157,1.01328693071763,1.01598789478209,1.02074425115129,1.01418963493846,1.01418963493846,1.01850679876069,1.00987282700846,1.01913635929948,1.01913736661502,0.99911046482513,0.99911046482513,0.99911046482513,0.99911046482513,0.99911046482513,0.99911046482513,0.99911046482513,0.99911046482513,0.99911046482513,0.999329271857515,1.01604230693439,1.00752870642509,1.00927517690481,1.01235459061781,1.00815183006497,1.00815183006497,1.01088409064309,1.00538174239791,1.01121513673437,1.01185180529801,1.01604230693439,1.00752870642509,1.00927517690481,1.01235459061781,1.00815183006497,1.00815183006497,1.01088409064309,1.00538174239791,1.01121513673437,1.01185180529801,1.02035087723325,1.01069087306562,1.01272069531933,1.01641840476663,1.01130770039519,1.01130770039519,1.01473069883928,1.00797469418394,1.01508766262563,1.01588378108449,0.998643928471725,0.998903866685706,0.99885220431952,0.998762712275114,0.998882930870332,0.998882930870332,0.998792881685845,0.998952326758195,0.999350309525349,0.99925384175526
"20",1,1.02960619851976,1.01576613026167,1.01863375126159,1.02394763922685,1.01665717138642,1.01665717138642,1.02207884413448,1.01240249730225,1.02426951323396,1.01953950738909,0.99901075683803,0.99901075683803,0.99901075683803,0.99901075683803,0.99901075683803,0.99901075683803,0.99901075683803,0.99901075683803,0.99901075683803,0.999255473538564,1.01868799686315,1.00933954599303,1.01117902164987,1.014757492693,1.0098910972176,1.0098910972176,1.01338976321126,1.0070562415782,1.01457683370561,1.01245203749337,1.01868799686315,1.00933954599303,1.01117902164987,1.014757492693,1.0098910972176,1.0098910972176,1.01338976321126,1.0070562415782,1.01457683370561,1.01245203749337,1.02409001283094,1.01331339717249,1.01555248543909,1.01985932875653,1.01394057011085,1.01394057011085,1.01848066784895,1.0105919700576,1.02044828312275,1.01607743181189,0.998498759214904,0.998833201423884,0.998752483426883,0.998673941764082,0.998785441667622,0.998785441667622,0.998764672770213,0.998916308937669,0.999291888742044,0.998943913491396
"21",1,1.02039692017282,1.01172130209716,1.01362651458728,1.01714064974782,1.01231157958139,1.01231157958139,1.0160767628361,1.00951005198967,1.01709815181964,1.01341787931301,1.00009267093076,1.00009267093076,1.00009267093076,1.00009267093076,1.00009267093076,1.00009267093076,1.00009267093076,1.00009267093076,1.00009267093076,1.00006837631439,1.01374221822144,1.00726809836849,1.00860899340784,1.01109137060527,1.0077150319432,1.0077150319432,1.01019409771494,1.00569117132952,1.01079248938329,1.00853535352415,1.01374221822144,1.00726809836849,1.00860899340784,1.01109137060527,1.0077150319432,1.0077150319432,1.01019409771494,1.00569117132952,1.01079248938329,1.00853535352415,1.01511969262689,1.0093544097926,1.01066154663998,1.01322339152918,1.00969427422975,1.00969427422975,1.01262155139005,1.00774669566361,1.01349425812647,1.00998036827703,1.00097280358647,1.00059738048079,1.00066054111734,1.00083340641026,1.0006009501646,1.0006009501646,1.00077765405371,1.00048907809057,1.00115518942212,1.00102105878488
